id_A,id_B
2005,5328
17911,1332
197,1669
194,4899
2004,9339
1976,39
1260,9439
10053,13263
7412,1400
17251,8619
15379,10250
8154,9810
10786,5611
2324,6091
326,11830
14388,8473
9161,9748
11112,3475
18020,11883
9353,13478
6877,1943
17952,11013
15112,10591
10242,9024
1968,5517
236,4943
16169,12369
2776,797
17426,11096
15417,11548
3439,9652
17715,2916
5366,7119
13461,933
8416,3967
6056,10247
11377,7782
7272,12998
9179,13609
16580,10273
2532,6667
8121,976
13333,3313
17306,3503
9231,2203
18068,2878
9247,4674
4566,9224
1309,11337
1059,2138
4196,11796
11203,8269
15746,6548
1201,2109
16379,993
14671,8624
10562,845
7010,2858
14402,1404
2178,11924
6149,2766
16561,11365
4410,2131
5422,5541
6134,11034
13361,6471
3047,8107
16289,11432
9459,9578
2103,13352
1046,5512
3160,12760
1965,2732
13414,3627
10163,9485
17460,3715
7895,2481
8465,8872
11091,1398
2459,12888
12112,2904
5662,2402
18540,10970
10092,11020
2961,686
16731,10750
18456,1749
18045,11966
149,4263
10447,4202
1889,4679
10616,10644
4848,10639
1451,6250
16620,11574
8476,5500
5,3326
9839,13697
13988,7350
10241,5852
708,10287
10333,6959
4118,11462
8653,12113
6065,2533
7371,3700
13242,2547
3348,11587
10754,11488
11154,10947
15314,699
14781,156
17462,5464
2094,11135
14333,12298
14313,8068
3660,998
16744,12277
6608,11049
13323,1099
3179,2283
5611,8287
8556,5371
4059,7491
8485,10985
14237,8778
1294,2649
14411,9712
13203,8753
2365,9589
18252,7901
1945,7487
60,12625
3006,7947
11673,5682
17346,9882
1990,3321
17430,3622
9151,12086
17057,1338
2253,5654
17026,7981
3157,3185
2507,5526
11272,5183
10613,5251
12042,7775
3614,8060
17412,13017
1770,1744
3385,9079
9446,4998
12897,11476
17990,7278
6128,5027
1741,159
15491,6565
12773,10345
16474,3449
12604,4295
11181,9610
13520,5947
7013,8061
16940,5424
1554,2355
9631,3478
6438,2502
12079,11960
4981,13314
4166,247
656,7495
11371,11302
17190,3338
17283,11621
14856,10150
6364,2552
10584,6860
1930,9678
12006,8796
12634,9682
4343,3234
15419,2744
8060,10427
17592,8316
17299,7580
14761,3566
11776,2406
16196,2726
10537,8948
6850,9642
2793,2394
14669,11149
5770,10717
15789,13680
8266,3803
14240,11614
2643,3436
9277,8357
12248,13228
1808,8214
17694,5379
13933,10483
10573,5715
12365,6773
3191,11299
18516,8332
3960,7271
3999,2751
2752,8992
15075,10512
2274,1440
5663,10989
6827,6624
4115,11170
18213,3214
10414,4492
6330,3018
7941,10808
9307,5755
16428,13542
6407,10341
14603,2512
15533,9664
7930,12706
5377,9756
14652,11971
12868,242
8363,1678
18340,6459
18316,6367
2890,3856
11366,1282
7764,13177
6509,10045
17579,7029
7094,5571
2291,11496
9902,4700
12272,10005
17654,11531
45,6016
10364,4919
7133,9314
14758,12734
7464,3745
6745,2832
17595,7336
13496,10951
5729,5786
15862,6623
18053,6264
17309,3160
1377,4867
8593,3166
17257,10631
3805,754
5706,85
11803,3696
3257,1208
4813,11088
16177,8271
6350,10822
11629,9300
15946,6262
2689,9245
13155,7516
2676,7669
18341,2538
7769,2084
17873,12093
10942,1249
10831,904
10355,12147
14385,3242
10719,4195
16888,1930
14778,7559
8594,1131
8739,6171
16452,8700
17529,3241
3545,4161
12241,10048
15577,12548
4951,11413
3706,1873
17535,8623
15735,4081
56,3784
3791,11944
11956,9083
11753,13154
2444,9871
16016,3662
7757,5341
7121,4438
18140,583
17724,7072
2309,3971
3343,3922
3991,1497
9242,10671
11563,8873
7141,4825
12781,9169
2897,35
14155,12242
7965,6249
16600,12981
3104,1777
1317,3104
3575,10481
14709,8267
5567,6857
2217,7430
9060,7390
9604,7244
10578,7548
4287,12272
2290,4276
6983,5110
4890,3618
11133,8770
13919,7656
10161,2436
18187,6930
1888,5932
4925,1356
17081,3359
4043,13360
5638,10912
10977,3088
10217,12000
5714,7818
15033,9944
8417,3302
16891,4615
16749,12199
11548,1234
3052,7801
7864,1422
12871,2416
15488,11006
18012,7815
7717,12291
15855,12129
13842,7131
10230,12991
9126,2606
10038,787
8205,9284
16463,4206
3747,5908
10087,3875
14692,10191
6447,7588
11014,10934
1534,9187
7018,2453
3127,6649
16231,9233
13590,12400
6258,7190
2063,11228
16027,6532
11864,6397
17682,9765
10206,1944
6806,7691
12847,10331
12225,1707
3869,13095
5150,7953
556,4331
10768,12655
14339,2565
2180,10687
14503,9124
5531,12119
8627,766
3725,4261
12742,1643
5060,12899
7697,1465
12691,11175
3379,7806
9091,12476
15145,7391
6371,5972
6494,9786
14809,8394
10773,4322
878,1087
12952,7280
10868,7149
17997,5333
18013,12393
5749,10813
8379,8914
17584,7795
17500,11824
8748,4921
707,12783
3993,7118
700,2710
2394,8202
7377,6862
3595,12659
2677,3660
16901,12012
8796,5470
4509,4126
15093,13233
7458,6515
1114,3836
7496,10042
935,9998
17114,8370
646,10616
987,9352
7000,4348
8089,9546
11462,11933
15867,914
13664,9663
2313,11235
6830,2139
15644,7875
11114,5612
1847,8684
11041,4489
4649,6374
1174,10095
2969,281
4415,12669
1343,9842
9191,5425
7205,3818
17699,8021
16220,2069
9363,210
5476,6263
9235,2836
17705,1359
11600,13039
123,2605
18082,4765
13481,5514
9159,13682
16848,10093
5236,10243
8250,13342
11204,3516
15684,2506
6285,1382
12402,5196
6518,3211
8308,11687
9483,6779
6051,3004
3196,9174
112,7047
4564,12915
9395,6420
10298,10053
17271,2923
5321,11800
14304,12140
5970,7796
763,3615
7673,10646
6,4972
8774,5373
6901,3123
9826,6428
13050,3178
14871,5668
9753,6316
47,11606
4496,11211
17380,4609
15120,2543
6584,10525
10297,2067
1663,1991
10717,5061
17785,7832
9421,7425
4690,1394
16491,5902
9948,3755
5429,3427
12109,9645
12874,4108
1163,2113
6860,7444
10843,3842
11822,5022
4911,1973
6162,158
2076,7605
2287,9808
15753,11821
10030,4844
13925,7994
6386,6782
13141,10686
16875,799
12354,12903
2525,11168
4435,9016
9367,598
1552,5290
4844,7133
8713,11226
83,2357
12508,10900
4126,9676
2071,9095
14525,620
3914,9630
14211,9234
5120,1081
4512,10311
14311,13083
7577,9323
3605,3510
8140,10255
12231,7978
8969,5278
18245,4566
7399,7204
16623,9881
17014,11815
12288,6770
5682,1988
8248,7108
3634,6123
2405,3968
6664,10131
7275,6189
636,10148
3854,2324
6317,9781
13910,4721
8036,4876
11455,9239
7390,12235
1461,9219
5247,3770
4991,6843
11118,13276
608,2038
12226,11457
3405,7463
16030,1097
8877,9729
14413,3120
15723,13179
17634,12196
247,12406
14735,2306
18438,4445
9281,12776
8891,12935
16434,12819
269,3124
4581,4323
13832,6701
5337,12383
11469,4059
10740,7570
9072,4636
11077,8425
13239,7237
4977,1407
1653,10848
9775,1481
4707,4175
17167,8976
8629,3328
12541,6314
17533,9436
2158,5466
6269,11145
658,12361
2096,3439
2036,8925
9426,9594
16828,12133
2692,4518
17023,1605
17782,7840
10619,11750
10226,6293
4614,8826
6009,2549
16640,8324
3690,746
7977,7938
9757,4138
1178,12941
10052,6298
12008,6500
1157,7175
14557,5262
17659,10971
6741,2389
4919,6719
16131,2042
3282,11884
13418,4618
10097,3063
1550,3201
5712,3520
17420,1067
5052,239
15879,11383
9318,11780
13487,8867
17233,4534
2983,3268
14440,10343
17354,10151
12859,367
4039,10184
12964,6697
5830,4442
2705,1062
3924,3723
15923,13282
15315,7933
17714,5939
4631,11345
18422,7771
5730,2576
11006,1075
5716,11247
6042,8065
5502,4673
4313,13163
8238,1877
4782,8733
12738,7436
11540,8343
3611,706
12139,12733
10999,13085
3867,2286
11249,5106
17332,9071
18568,6108
2298,1458
3170,12083
17088,10445
7845,768
1768,8522
12635,7992
2119,7960
16880,11080
6063,8940
16530,790
3493,6583
5281,2590
13326,1173
54,7096
15132,8930
15747,12317
2044,2396
6385,2756
4302,9030
4159,6863
4739,10929
1361,6861
1024,11300
2151,2458
3604,753
1218,2976
3540,8067
8108,1319
16227,11070
8152,6137
12931,3623
9817,7412
3512,5111
577,899
6712,12098
7544,5121
14680,7162
13018,4813
16238,6868
10164,12258
864,5191
16884,126
17439,7662
2499,10699
10260,2558
9758,9494
14978,4976
7926,12811
17403,13214
7269,4712
8376,6912
10065,4218
17259,2676
11075,8946
1176,12275
4831,12980
7487,6295
15536,139
2335,8346
8326,1835
12280,455
16290,10438
14232,9887
9268,11858
3705,924
9051,6646
10455,12958
8099,7998
12474,2539
213,6107
17186,11045
16242,9119
17377,133
13023,216
10677,10086
5945,9298
2089,7834
3383,11882
7091,11225
7622,9556
12173,5368
4411,13425
6677,13194
8598,13271
13891,10564
7731,5857
15203,11986
5317,2656
5162,3888
10612,12885
410,11756
16469,6826
1381,10555
4804,7370
3736,4208
15945,726
5981,9797
12034,1444
15788,1304
18077,763
12620,4111
670,2327
2303,13502
13383,3445
1121,2424
7594,657
1477,13412
17978,1416
7244,6648
419,5155
6392,5060
7621,8938
5465,9120
5180,677
13129,5306
4025,5390
11783,11848
395,7687
3508,8407
3286,7250
2605,6696
15821,4326
3077,13528
4757,517
15133,10906
13733,1257
13868,3593
231,2731
11066,12064
4899,23
13441,12292
16296,13301
5931,12074
17823,5648
14531,6845
8232,10297
7440,9346
11016,5525
12560,8149
9441,3605
1742,3473
414,13496
12678,9217
18091,5461
8596,471
6378,8662
2359,5108
4896,12847
14564,1551
14543,4450
14995,3259
6190,13417
6673,1993
4946,9893
10395,5179
3477,2589
2032,13182
3057,4858
13619,9970
9212,6047
11429,6246
1668,3421
64,10293
15175,7318
1101,4578
3974,68
2415,4514
15709,4079
13551,9412
12698,11386
8057,9686
1474,2308
11819,3606
10051,10759
9378,304
16206,13302
10082,11503
8065,7129
7940,1026
6459,9405
11102,5983
3642,1591
2095,13655
9010,12850
11507,9396
13515,9133
15212,3896
13778,4271
5291,3506
18563,7707
15663,11342
420,2317
6295,3708
17558,4137
643,5572
10629,3135
15713,2813
16448,548
8732,519
15523,5346
12531,8492
3692,13687
988,12837
2912,6792
10650,3686
9382,5
16670,2526
14203,6729
6874,1772
14221,8702
9807,5800
3930,4970
12484,7789
18304,6303
16022,11802
771,5736
16186,8537
69,6212
17689,2279
2052,1021
10723,3071
447,5086
7065,5442
7805,5172
5848,2700
16796,3629
14307,2294
10205,2662
322,1095
2875,7589
11171,1493
15715,387
7369,11279
7284,9330
9117,2078
2801,164
18122,12533
2114,3073
17246,10713
2192,7293
6213,11874
2028,1934
3759,681
3002,1408
11339,3331
14162,9617
13934,10358
16346,2184
963,11252
2393,9017
6310,3410
11973,8419
1519,5200
259,9451
8398,8920
1147,219
17988,12992
7519,13008
491,7038
13830,5577
2460,6109
18214,7912
10623,546
14804,7814
16482,1763
17756,8039
7714,11654
13879,2470
13083,8119
10149,10237
11668,7727
8866,1603
17066,7502
15321,2129
9069,8333
14800,1971
8135,2534
1989,8692
13165,13487
14098,300
18547,11091
17981,1608
8580,6327
9424,7820
3466,6434
16459,5273
7250,2877
4758,355
9500,3551
17871,8110
6164,13158
9571,861
12443,6044
4526,13205
8916,5143
10706,2713
6365,9430
10566,2350
16444,327
18290,12022
9066,5730
17741,5149
11293,11340
14286,11673
15768,964
11653,3918
16668,3780
15919,2717
6023,1371
8987,600
6960,3786
3168,1244
3183,8687
2720,11243
3176,9447
1589,11050
4366,6061
8387,3046
18190,2908
5272,2820
6430,1194
12394,1324
12346,4530
13510,6092
2015,9268
14743,7936
3423,11921
17709,13662
15042,9438
6956,3690
7874,9089
12129,10619
6007,12623
1275,11677
10509,4842
5780,12627
2156,10669
5182,5651
15851,2958
3868,290
4704,11859
9358,13568
4849,11434
3304,7667
18551,7383
6313,3639
17641,13175
16432,12581
2755,6102
7068,4997
13147,4093
4865,381
10270,11897
1793,42
14425,5810
74,7568
5813,9561
5910,10758
14337,1199
10972,1876
16410,12510
5296,9048
11047,2466
8943,10205
2243,8306
10383,12432
8633,5696
5079,2495
2808,582
5591,13363
13204,12209
13859,264
7463,8682
14025,5455
17576,12492
14528,6309
17904,199
5345,6784
12049,12481
6335,8325
14138,1572
13575,9209
5953,4742
5155,185
4359,11161
4682,13006
16842,5758
4801,8396
17339,6005
13906,602
3792,7354
14367,1593
6167,6012
5258,5841
12327,11321
16898,6191
4048,9816
4814,12978
1423,3005
1221,4971
6372,13665
8813,1213
8047,2117
1062,9958
4356,2358
10933,5969
17074,10862
15534,11778
18369,9155
5774,8852
13101,11526
8984,1618
17751,5761
17223,2640
17063,12880
13145,11752
10811,10394
13777,11014
189,10154
5839,784
817,1137
3338,3845
1001,2282
7261,4582
1288,10369
13903,10201
3576,3137
16782,9914
8663,7371
15515,8194
1195,437
8479,1247
12956,11845
18148,12225
6684,6920
15340,8972
5062,2910
14186,424
12763,10939
15845,8908
14260,9283
169,1435
7023,2158
14658,10216
6383,4872
6200,3866
14957,7574
12679,8691
5200,262
1609,2837
8557,3355
16675,2006
2038,6211
17832,8636
7612,2427
6519,10784
4698,3435
8184,3238
9502,204
4569,1521
10197,7159
16144,7028
4924,13583
14196,11649
13658,6755
17619,7952
5599,8458
4316,2374
7690,8080
14643,4493
15918,10632
12470,9903
17557,6148
2371,7686
13088,11554
1694,2151
18277,2635
9915,11189
14020,1592
3323,5545
1542,2354
14542,4068
4190,11820
12993,1013
16952,9078
16260,12312
6703,1586
16859,5283
7174,7140
5158,8503
1580,8000
11918,4502
8752,9770
7813,1214
2651,12568
10549,11021
2082,5330
14774,4691
13573,5064
9538,10457
10072,5790
13624,13470
9156,2613
10050,12157
14335,896
2211,1896
11523,3165
7620,8127
3907,5128
7658,6741
16222,2340
4106,4638
11916,856
14805,4947
4746,6179
16532,9807
16023,1178
9730,2429
16719,7160
10998,7636
400,12399
14508,11396
17232,8932
2842,5038
10636,9297
13975,2975
754,10520
18546,7127
9927,4089
786,10062
15829,3263
8645,755
9465,3549
8157,12829
7688,10864
14082,532
273,9424
15118,6275
8686,12509
1002,859
15690,131
6404,4637
1150,8871
13086,8610
3522,12768
13017,6142
13763,7304
6354,7408
2150,332
2526,5717
15308,3
1987,8234
8035,3550
5387,9894
1963,8536
7107,2998
5587,11963
3153,13587
5578,1742
5757,6781
13648,12539
4670,73
12911,1039
724,1461
11019,11767
14901,12862
18336,3804
8502,5203
750,3387
16512,77
17388,1576
9093,10024
712,1450
2757,47
10190,919
4680,5234
13247,2860
10640,609
17378,454
12633,9542
2813,4201
11551,2531
4541,11101
2445,10780
1898,3006
1320,540
1023,8471
7653,6522
11586,12956
10695,9653
17433,5510
2815,6686
13700,1009
18398,5285
8178,13347
5863,5513
13757,4814
13146,12456
15370,6322
103,12562
5909,9571
11506,8746
10947,7030
797,9837
7278,12952
9523,6413
16328,315
7235,2797
5951,5359
13316,4002
9622,7877
16431,4293
18299,12425
11109,13218
6954,1031
10105,9646
6242,2548
1241,12486
5588,7498
3336,1310
3062,8374
2508,10352
13429,12746
651,9189
17115,6687
17497,3481
17045,9877
5861,10412
9759,5282
2379,1808
8318,8312
2247,6248
8489,7576
6334,9327
13113,10570
4715,8945
4861,4781
2025,3991
11830,6526
18537,4912
17728,7873
13349,9180
9107,7518
3249,12874
4776,12459
12957,2443
12932,12649
11539,7407
730,6877
18251,635
16493,2213
11137,5807
6752,9203
12733,2973
489,1948
14797,10541
3836,9317
3712,494
14454,2253
6273,3452
7660,5868
5625,4743
6527,12264
5359,482
14906,1657
5426,1638
15540,3407
12371,11887
1666,11072
8155,2782
9993,2575
17507,5175
10959,659
8328,10406
17750,1439
2743,9490
7904,1146
6686,5033
12532,45
605,1842
7583,5492
17737,2653
6810,7364
1578,13439
2458,4823
17912,4021
1958,6445
4750,3591
7530,7373
10278,2442
7952,11976
4098,12779
10456,5261
16002,6499
3961,6789
13961,1796
3573,11296
6216,3336
9602,3171
3252,6707
12692,6218
12920,9895
13210,1082
2282,3646
14907,5133
13668,12404
692,3488
16259,4222
9449,10030
13871,10607
13099,10877
12682,3871
5540,11190
10085,13311
15803,2032
2966,6315
9429,6724
8050,9154
3467,2030
16819,1295
2305,3277
3901,10091
1860,2954
2513,13705
7085,1363
2190,4339
11069,13691
10801,761
9850,1383
6434,2328
18269,7486
16077,12859
5151,13292
1444,12662
12979,4973
4452,2142
938,3631
10689,12328
13139,10503
14164,10301
4405,2799
5941,6379
10691,7063
3117,7778
7847,1694
15554,1826
9657,5728
10664,10425
17768,1708
11760,11154
16028,11669
16981,11862
11192,13370
3378,9569
5105,2312
5643,8923
9662,10256
11585,4191
5507,9666
12765,12801
1985,2663
15617,2826
4729,10227
12446,8984
7794,12126
3534,7238
10460,6918
2516,2629
3165,467
16010,6972
18130,5539
910,2638
9716,9659
8077,7738
9222,12567
7964,8617
4095,12442
4137,1092
6723,12359
12684,8889
15116,1467
7626,1540
4430,4431
7315,12848
5873,7181
7656,3548
12307,6725
13759,10721
12117,570
14597,9800
3884,11215
1901,1337
6864,10870
14062,9948
9782,2786
14890,7422
9056,5655
73,1326
18418,8787
11636,11442
9508,8905
10504,11805
12075,13466
15972,5835
1429,3172
9822,4958
2024,6854
12099,385
8728,6470
10951,3795
15279,6161
16654,10999
17215,8030
3251,11913
10160,2940
11369,4558
16152,1058
1480,13264
13202,2173
4240,13637
13386,7596
17855,13246
11701,11115
4385,10397
7735,12378
941,10486
3503,2554
6176,13456
1249,11071
12465,13695
4907,11850
18097,1875
14280,9937
16193,8408
5664,10726
7266,6804
13867,906
10156,3053
2423,11984
11082,2320
17890,9643
5759,872
3526,5703
9591,8595
6493,2384
3718,10485
4499,280
1883,5618
5497,12849
8931,6491
5593,8209
9507,13721
15451,7539
1567,1022
11355,1256
11686,4773
11023,3361
15252,2463
11613,10444
6662,4888
8395,12519
14762,2219
18194,6967
6357,53
3178,2025
6639,11978
5914,10142
1565,1933
4445,8261
8599,6823
16472,12255
15896,202
2638,9749
14773,5685
4697,12118
155,3821
7285,7870
15235,4661
10142,9891
12547,303
7491,10589
3192,13431
5411,7541
4449,12247
228,5102
5245,8031
5777,8819
4971,4038
9671,2108
1821,6436
16542,1308
16943,5519
4789,12742
8855,2191
11771,774
6598,2969
12934,5146
9632,12766
1007,5794
9856,4439
9786,6057
9282,13034
10437,3801
15496,11003
352,587
14887,13099
9553,6147
17484,7766
2166,13621
17367,477
3786,8380
11087,5401
15687,12666
12205,2560
8647,7554
12277,11239
5294,8857
7131,4775
17989,13308
1419,6711
12718,12787
5170,5801
15801,1225
16312,5217
5822,11529
5936,2604
11308,12749
13655,9
9922,7346
3633,6326
17358,4715
11126,1505
9052,3456
13657,8781
14317,1386
15487,4397
4584,1077
7590,8470
14103,4708
16276,1349
7348,3613
5919,6269
8767,3492
10739,6547
9761,1479
14126,2957
11189,5945
4344,9311
5163,9047
10256,12346
18421,12921
2455,7492
9188,9585
13162,990
15234,105
969,9533
2205,10588
15741,11983
12020,624
15433,9000
18503,8084
7364,7144
4850,8632
13569,2170
15255,4411
4044,5739
10814,3648
8052,13025
17333,9942
9959,11945
16523,12273
1333,12034
10897,1857
12546,557
2921,10056
12427,12502
7089,13586
9355,3614
7967,9416
6863,10594
17575,9130
9164,5664
15914,8862
9589,6575
6144,5701
13508,11022
9684,11817
14468,1157
18323,862
7265,1028
1813,10963
16385,5477
11520,9930
6182,178
6460,3189
15057,13657
9262,9303
16352,846
6765,12942
3142,3632
12697,6942
9205,4043
3279,3764
16973,5331
12273,8628
9368,194
4655,4435
9233,12159
13511,173
13616,9621
8960,521
13163,10516
1584,9414
14538,13722
7132,4472
16395,1518
14866,9606
17203,8321
15948,6127
7618,3176
18320,549
7257,5803
4866,6909
666,893
12953,3192
7570,3380
17399,3703
15598,13180
2284,6348
12776,1812
11932,5791
2624,7664
2256,8759
12516,3661
2836,7684
4127,1868
8662,8123
7760,9145
3626,11167
10375,11686
15714,8548
6875,3806
7824,6523
18285,2778
12712,5482
2672,2225
7362,1765
6440,9870
10349,6168
12726,5236
10824,10279
10366,390
2663,13165
10847,146
4112,2480
6353,6589
6563,710
3697,8130
4932,8604
14731,7710
9142,2239
8986,7750
11554,1274
9261,5676
657,319
16536,8255
7842,4217
12703,3390
3021,9138
11223,5759
982,9134
7279,2469
9296,285
9936,6370
9340,6750
15022,2521
9903,3267
11674,12175
8353,12284
4648,3085
5855,11562
974,13178
14905,5210
3688,7156
3307,13460
10331,10041
10042,1108
5382,4127
353,6791
13749,13001
2061,3294
13243,433
11582,13423
5731,2292
1890,11448
15883,12607
13028,9407
16715,2004
15997,1341
3020,12318
11874,3758
3926,5824
12796,13570
14898,9113
7774,1253
11409,2230
2860,5247
1966,9883
3011,9954
14567,12615
644,2232
8427,6380
1732,6520
14935,8262
13156,13139
5792,2540
17541,4259
9372,10006
17789,2861
10599,305
4259,5529
2935,5527
4175,9961
13364,13018
10134,10376
10757,5782
15097,5072
13211,2339
16769,10739
5658,5635
13817,13403
2289,520
11670,13303
8881,916
16710,7213
8008,6902
4839,13262
14521,7201
8920,7243
11645,5101
10419,4871
1718,1096
6756,13210
535,3057
16924,6538
17379,9252
702,3961
8607,5407
5957,2524
15722,9286
1530,5453
13317,6410
10289,11834
298,5112
13579,13622
2034,13559
6278,5853
4268,2514
15277,4245
8787,95
6710,11573
17363,11467
13480,6566
15437,3300
13476,277
4058,3457
7136,13576
6793,12402
14446,4225
10558,11792
7524,10285
10474,334
1369,13405
2051,1852
6980,569
1460,3989
13690,3280
15055,9344
14241,13144
8784,12195
10854,2689
18509,4449
10350,12082
2181,3152
13044,11557
4476,353
5494,5036
11208,6722
1518,9508
7716,975
8838,8081
1696,2939
12864,1052
17887,6279
13268,10502
68,9107
8487,3486
6465,6118
4311,9979
7478,13046
3422,4960
12289,12290
1570,12630
16591,11513
13686,13413
10546,3544
9859,12507
674,13145
7843,5422
3536,6158
6097,11033
13852,2486
12636,1331
9128,3181
18493,198
11037,10743
9411,5910
15478,4190
13221,9700
11574,4030
17480,4272
2887,3198
8198,11993
12037,1043
2130,1623
8405,9656
15658,10219
358,9460
327,2468
12664,11156
11728,2767
14700,4525
16014,851
6075,6416
12919,6582
9630,3592
13764,10061
16594,7303
13490,3823
11111,4273
10911,12061
6672,4355
13188,9032
12688,12983
6762,11278
2307,9949
10049,12687
3851,13677
16340,2101
500,10557
6127,6512
3438,10690
8304,560
10580,825
14782,8833
5299,8988
3676,2095
4211,301
14864,11615
5275,12006
14341,3752
14168,4141
534,5132
10941,10661
11235,3014
6571,11839
12493,9558
3922,1494
5095,12285
17047,4956
5831,6178
3947,2735
3668,13699
4798,10656
17713,5124
1410,2665
18296,4838
17642,8301
2736,11748
6865,8637
2140,3426
14384,3891
12154,3194
14572,7153
17553,11284
9181,11826
17097,9466
2763,11647
6529,4240
2333,150
12300,7186
1951,1362
15169,12715
13485,2895
734,12379
3871,1532
8168,1994
14530,8504
14370,7593
8095,9380
16628,7164
7468,263
5667,5325
4479,1955
16571,9564
9160,8246
15582,12025
15101,1579
14448,7790
15191,4717
17556,2122
11289,93
12887,4811
12141,11404
8840,472
8919,88
1384,5211
4116,12513
9053,15
3143,7690
7476,12800
15343,34
11042,13115
5165,2333
12062,4639
1972,10441
146,5966
9828,552
7521,13523
756,1849
16497,2765
1586,3369
14569,7403
4735,1769
6790,4045
13772,7971
13959,203
6547,3776
6488,1679
11005,11731
3801,12473
17417,13331
6536,7493
7036,10010
8394,7882
6702,10132
13916,9125
3462,10688
11831,5698
7924,6430
5892,12354
11113,10177
11384,9875
3301,13148
16879,6241
6586,7916
9249,6541
7563,9601
16581,1276
10672,6117
8830,4548
6497,11253
10507,13241
6188,6961
14555,13261
2567,5131
10070,6206
8993,3707
15281,13298
17147,117
4930,11347
9749,3453
6090,4001
9853,13488
3566,2479
2195,12617
5026,2433
11898,1775
1569,11822
17949,821
11157,11408
7947,11619
4702,157
9744,9634
7061,12186
2803,11617
1677,12685
6261,5256
2839,9034
18367,7891
3812,8742
12353,3060
1654,10513
5489,13367
14140,2499
3261,13386
14713,13379
4248,10650
12855,5862
11984,11658
10751,7678
8536,6060
4099,9980
1188,10882
9937,425
4151,11618
1979,6435
6938,13102
10376,9728
14481,958
13061,5266
18332,10698
3032,9996
3949,10245
16486,3266
927,11040
16840,8817
8762,5438
14942,9740
12467,6929
14188,12788
3893,12120
2910,407
8913,7556
868,12962
6431,562
5948,11017
11488,8703
8983,5680
4477,10552
7320,9434
12243,246
10196,9117
7566,12530
12721,8034
13750,2022
7962,13009
5946,11238
4002,5221
873,7301
29,13452
14496,8078
15174,7949
4420,9878
5698,11853
3133,7037
5380,12628
679,1090
445,5609
3189,883
15661,6748
6072,538
5621,344
10173,2828
1263,2596
244,4479
10216,12593
6797,7609
13881,11624
6166,4452
3835,10325
15504,6204
10141,1025
14476,1724
1398,11803
9412,11532
18411,4173
15001,9381
16400,728
12960,1902
15864,11481
15833,5496
1276,12427
9487,9231
8101,8735
16792,2791
9042,9060
13228,6011
3004,6632
12299,2769
6750,3559
9603,2661
1248,10257
16858,4117
8783,3388
9332,6065
1222,5350
17145,11865
11544,4354
9715,5308
6670,3802
5823,10052
4178,10732
12898,12314
4592,12906
15514,13449
3446,2168
17320,1947
5332,11833
9752,5436
11202,3376
13157,12855
15131,7655
17131,823
12334,12236
3711,2107
13469,11333
14404,1989
13368,13251
14870,11449
11291,7663
15351,240
12222,5760
8573,8892
5016,8509
18076,10751
16746,6811
4542,13489
16149,278
324,11625
12275,2136
992,6847
10780,1506
18533,13560
3407,1594
16008,1350
3172,3994
5651,9440
3968,8583
11708,10318
6585,2055
8690,11343
5867,13229
17107,12294
13730,6960
3915,7247
5719,12569
12442,1854
14896,11454
1286,12780
9435,9922
7075,6004
7733,13019
8360,13062
272,13676
16268,11704
2779,7723
5243,2175
6081,973
12266,7090
14430,10220
8429,6095
11349,5955
8750,13133
11053,7983
11656,13050
15809,6923
9982,13138
3827,12598
17605,6300
649,10904
9665,12678
17666,3306
17295,4005
9566,2734
17374,12041
17255,9081
834,2114
4783,3658
6441,977
4644,2664
598,8767
12285,5674
17875,9524
3156,11450
9988,2728
14733,56
18061,4832
2588,1427
5657,11784
13765,1449
182,6657
10145,12497
7360,6674
15225,8851
17168,7582
11942,6908
12595,7653
7783,4483
16553,9306
5875,1698
9408,9462
4399,2197
8537,1414
7365,11597
14244,110
7704,3876
2417,6831
18043,11689
16896,7694
14654,2556
16839,6461
16007,1781
11948,12637
13620,7945
18206,2150
7066,6139
265,8718
4679,8715
7351,3767
126,12342
13034,7917
17993,6777
676,3747
9545,7751
7047,5894
6908,7856
16389,13420
7706,13499
12464,4571
16885,11438
343,6672
6854,4634
16308,10475
11039,817
11817,8520
5417,2441
12357,7872
15457,12596
2807,12010
15311,3212
494,10077
44,3107
4182,9868
18057,13197
10061,6101
6884,11446
8617,5415
9377,1373
561,1139
15961,2631
2714,11762
13987,8847
11009,12233
13106,3962
15027,12840
7404,10299
10680,8935
9392,1958
12012,8188
7987,10382
16597,7182
3719,12465
4842,9994
1453,13067
10446,217
17852,5408
16593,662
423,12151
11406,12498
5904,11222
4573,11908
11757,8824
5514,10114
3678,13285
10307,9371
15538,9743
8606,468
12180,2917
7539,4804
4131,13247
15592,758
3447,4060
8378,5392
6920,3539
16531,7174
9633,12642
3205,2166
5918,7928
2817,3256
16456,9923
10068,12394
4378,1100
4965,13649
1743,7429
16735,1202
14832,3337
5577,12329
100,2592
8071,12356
15223,5829
11484,8075
10884,5305
4511,6378
9526,7911
4063,7812
4730,13074
15046,9684
17941,5821
2116,11588
6241,4857
17961,10981
15500,7384
7736,11546
1017,1648
4829,10652
13742,12032
852,11608
4280,13157
1181,7401
17150,74
9199,10169
5313,12609
5711,3025
12132,2669
12202,11479
5372,5082
3390,10841
16912,2106
3963,9043
18566,10108
9666,12254
11345,1050
1520,5426
5636,13351
1470,5194
12520,8193
8385,12523
13453,1523
